"p_value","log10FDR","distal_fold_change","proximal_fold_change","gene","Change"
"NM_144609",0.0682702089981167,1.16576876762452,-0.103889243144724,0.103889243144724,"CCDC43","No Change"
"NM_144611",0.981732851116516,0.0080066762358129,-0.00128296588347338,0.00128296588347318,"CYB5D2","No Change"
"NM_144613",0.917547595542601,0.0373713985250389,-0.0225736917360303,0.0225736917360304,"COX6B2","No Change"
"NM_144617",0.224317556558571,0.649136734361211,0.273487739829609,-0.273487739829609,"HSPB6","No Change"
"NM_144618",0.565844284944222,0.247303066150364,-0.0611949007266718,0.0611949007266718,"GABPB2","No Change"
"NM_144622",0.84985935362291,0.070652941343978,-0.068547830127401,0.068547830127401,"DCST2","No Change"
"NM_144626",0.0807276876103948,1.09297748740793,-0.471229752940226,0.471229752940226,"TMEM125","No Change"
"NM_144627",0.805166902174183,0.0941140858680203,-0.0627898912619971,0.0627898912619972,"C1orf182","No Change"
"NM_144628",0.0138637068046299,1.85812063483524,-0.168885970039181,0.168885970039181,"TBC1D20","Upregulated in Normoxic"
"NM_144629",0.477673594131118,0.320868765918057,-0.137960145067527,0.137960145067527,"RFTN2","No Change"
"NM_144631",0.578848905511827,0.237434783536649,-0.0337099818335997,0.0337099818335998,"ZNF513","No Change"
"NM_144632",0.811427369912138,0.0907503473818298,-0.0157393129654133,0.0157393129654132,"TMEM182","No Change"
"NM_144638",0.286066217323266,0.543533426697954,-0.054928877101947,0.0549288771019469,"TMEM42","No Change"
"NM_144641",0.837173624962988,0.0771844625042411,-0.0170351126604765,0.0170351126604766,"PPM1M","No Change"
"NM_144643",0.322397525309968,0.49160830045364,-0.120294233717712,0.120294233717712,"SCLT1","No Change"
"NM_144646",0.81853428297103,0.0869631261563301,0.0420198704891723,-0.0420198704891723,"IGJ","No Change"
"NM_144648",0.981828027949221,0.00796457438532081,0.0098310093596938,-0.00983100935969376,"LRGUK","No Change"
"NM_144650",0.204261660465326,0.68981314198673,0.2412480971034,-0.2412480971034,"ADHFE1","No Change"
"NM_144652",0.111517305348605,0.952657733205627,-0.198962755201626,0.198962755201625,"LETM2","No Change"
"NM_144653",0.17052356125894,0.768215606009915,-0.0925035391105836,0.0925035391105837,"NACC2","No Change"
"NM_144654",0.750437868407925,0.124685258816565,-0.0272131866896163,0.0272131866896161,"C9orf116","No Change"
"NM_144658",0.819082935059899,0.0866721221524976,0.0431883566130563,-0.0431883566130565,"DOCK11","No Change"
"NM_144659",0.473557765745821,0.324627037115865,-0.228300574117215,0.228300574117215,"TCP10L","No Change"
"NM_144660",0.00196300023232126,2.7070796490012,-0.177093331011023,0.177093331011023,"SAMD8","Upregulated in Normoxic"
"NM_144664",0.22389639466077,0.649952899683764,-0.077677585911638,0.0776775859116381,"FAM76B","No Change"
"NM_144665",0.256741994787061,0.590503088817367,0.178217196738482,-0.178217196738483,"SESN3","No Change"
"NM_144666",0.0403119853199156,1.39456581280571,0.290150775265789,-0.290150775265789,"DNHD1","Upregulated in Hypoxia"
"NM_144668",0.412925682899836,0.38412810430186,-0.239958863200166,0.239958863200166,"WDR66","No Change"
"NM_144671",0.0626050336414875,1.20339074674427,-0.101695397069351,0.101695397069351,"FAM109A","No Change"
"NM_144673",0.550028453739672,0.259614843264859,-0.242310704319253,0.242310704319253,"CMTM2","No Change"
"NM_144676",0.666527020781994,0.176182239740524,0.0501348485842453,-0.0501348485842454,"TMED6","No Change"
"NM_144679",0.428463410039572,0.368086260080131,-0.0348723755719196,0.0348723755719194,"C17orf56","No Change"
"NM_144680",0.69550721334861,0.157698361428582,0.0243610568183001,-0.0243610568183002,"ZNF18","No Change"
"NM_144682",0.391481337198538,0.407288936913532,0.219445137286111,-0.219445137286111,"SLFN13","No Change"
"NM_144683",0.374430995721067,0.426628207173679,-0.0529889237454855,0.0529889237454855,"DHRS13","No Change"
"NM_144684",0.151870279954325,0.818527206484085,-0.17730453180791,0.17730453180791,"ZNF480","No Change"
"NM_144685",0.169606628606062,0.770557178548761,-0.764863393628464,0.764863393628464,"HIPK4","No Change"
"NM_144689",0.587143632272779,0.231255644794883,-0.0433698416861139,0.0433698416861141,"ZNF420","No Change"
"NM_144690",0.71698002759207,0.144492941999375,-0.053565962912168,0.0535659629121679,"ZNF582","No Change"
"NM_144691",0.311947855531689,0.505917995556796,-0.080793315395701,0.080793315395701,"CAPN12","No Change"
"NM_144693",0.704680996788361,0.152007440012923,-0.0144829621945334,0.0144829621945332,"ZNF558","No Change"
"NM_144694",0.811883910418504,0.0905060651787676,0.0291117482412992,-0.029111748241299,"ZNF570","No Change"
"NM_144697",0.5357401454339,0.271045808756577,0.0705512192724678,-0.0705512192724679,"C1orf51","No Change"
"NM_144703",0.437484218187369,0.359037609105127,-0.0252105627972799,0.0252105627972798,"LSM14B","No Change"
"NM_144704",0.428699063113807,0.367847465602846,-0.177043111582507,0.177043111582507,"AIFM3","No Change"
"NM_144706",0.254290978271291,0.594669047439304,-0.145146270071214,0.145146270071214,"C2orf15","No Change"
"NM_144707",0.576592837553068,0.23913075672842,-0.0885833811442544,0.0885833811442544,"PROM2","No Change"
"NM_144708",0.825294866183811,0.0833908564476354,-0.0544858684446137,0.0544858684446136,"ANKAR","No Change"
"NM_144709",0.299594881688784,0.523465610442883,-0.0943739684351355,0.0943739684351355,"PUS10","No Change"
"NM_144716",0.588089316409977,0.230556710185343,-0.0161196653632772,0.016119665363277,"CCDC12","No Change"
"NM_144717",0.596859237908196,0.224128079938994,-0.0456117548570013,0.0456117548570013,"IL20RB","No Change"
"NM_144718",0.0397790891485347,1.40034516546231,-0.271302021817394,0.271302021817394,"SPICE1","Upregulated in Normoxic"
"NM_144721",0.113372055650494,0.945493978708896,-0.0945490762412072,0.0945490762412073,"THAP6","No Change"
"NM_144722",0.320619849720411,0.494009593781054,-0.345324698968841,0.345324698968841,"SPEF2","No Change"
"NM_144723",0.0380663927110649,1.41945827632212,-0.108605182796761,0.108605182796761,"ZMAT2","Upregulated in Normoxic"
"NM_144729",0.224031512796249,0.649690888492022,-0.0960458186678482,0.0960458186678481,"DUSP10","No Change"
"NM_144765",0.233224723565064,0.632225413009325,0.393014769948169,-0.393014769948169,"MPZL2","No Change"
"NM_144770",0.684173410686776,0.164833807988427,-0.0588936890535684,0.0588936890535686,"RBM11","No Change"
"NM_144772",0.558580090593971,0.252914547867503,0.0191985734868413,-0.0191985734868413,"APOA1BP","No Change"
"NM_144775",0.0151769710817524,1.81881489337703,-0.0613771484079962,0.0613771484079962,"SMCR8","Upregulated in Normoxic"
"NM_144778",0.760495015144748,0.118903628293723,-0.0167217008738989,0.016721700873899,"MBNL2","No Change"
"NM_144779",0.0184517226008904,1.73396308310171,0.10258886004389,-0.10258886004389,"FXYD5","Upregulated in Hypoxia"
"NM_144963",0.294999707864058,0.53017841410011,-0.0325217135738107,0.0325217135738106,"FAM91A1","No Change"
"NM_144964",0.162853045419194,0.788204115537031,-0.0990872137894889,0.099087213789489,"RG9MTD3","No Change"
"NM_144968",0.283295538413928,0.547760265075289,-0.323478546450762,0.323478546450762,"RIBC1","No Change"
"NM_144970",0.442533643283346,0.354053706803675,-0.0309627109431784,0.0309627109431782,"CXorf38","No Change"
"NM_144972",0.998523838595044,0.000641562393979136,-0.000664989659567695,0.00066498965956768,"LDHAL6A","No Change"
"NM_144973",0.817997673517666,0.0872479315119002,0.00961459310616659,-0.00961459310616671,"DENND5B","No Change"
"NM_144974",0.451023897446707,0.345800446471754,-0.122477839039852,0.122477839039852,"CCDC122","No Change"
"NM_144975",0.99099337148788,0.00392925039450717,0.00129786518258476,-0.0012978651825849,"SLFN5","No Change"
"NM_144976",0.356419783635424,0.448038197774225,0.064027448232032,-0.0640274482320319,"ZNF564","No Change"
"NM_144977",0.308358010048634,0.510944765659149,-0.293307416947595,0.293307416947595,"DENND1B","No Change"
"NM_144978",0.834915563136706,0.0783574434601321,0.017702001733459,-0.017702001733459,"CCDC138","No Change"
"NM_144982",0.0867078073333162,1.06194179607487,-0.0705730054065597,0.0705730054065596,"ZFC3H1","No Change"
"NM_144985",0.00181626951969654,2.74081970524674,-0.198174478246486,0.198174478246486,"CDH24","Upregulated in Normoxic"
"NM_144988",0.879478554018059,0.0557747462976783,0.00719761307881864,-0.00719761307881861,"ALG14","No Change"
"NM_144989",0.0174663221055139,1.75779853505368,-0.1998405793466,0.1998405793466,"DNAH14","Upregulated in Normoxic"
"NM_144993",0.00277526881322964,2.55669494463205,-0.181010035006407,0.181010035006407,"TET3","Upregulated in Normoxic"
"NM_144994",0.123612169571503,0.907938771014351,0.118055761521712,-0.118055761521712,"ANKRD23","No Change"
"NM_144997",0.728299516074366,0.137689978616788,-0.0188312900502136,0.0188312900502136,"FLCN","No Change"
"NM_144998",0.0619677035672712,1.20783459787229,0.0824911838813747,-0.0824911838813746,"STRA13","No Change"
"NM_144999",0.450484686728169,0.346319967354151,-0.0344981946781315,0.0344981946781313,"LRRC45","No Change"
"NM_145005",0.299786193485668,0.523188372258454,-0.129898107570736,0.129898107570736,"C9orf72","No Change"
"NM_145006",0.0182544340762591,1.73863162649774,0.622141431517576,-0.622141431517576,"SUSD3","Upregulated in Hypoxia"
"NM_145008",0.822682147671758,0.0847679268481346,-0.0500983451469503,0.0500983451469503,"YPEL4","No Change"
"NM_145011",0.653549311055294,0.184721638823639,-0.0290772328644237,0.0290772328644238,"ZNF25","No Change"
"NM_145013",0.868848781815473,0.0610558034567391,-0.0210711295069768,0.0210711295069768,"C11orf45","No Change"
"NM_145018",0.189718512117376,0.721890289996062,0.0480390606679153,-0.0480390606679153,"C11orf82","No Change"
"NM_145019",0.0969711594678462,1.01335741157272,-0.366469831498438,0.366469831498438,"FAM124A","No Change"
"NM_145020",0.775589669678163,0.110367984059098,0.137409906083967,-0.137409906083967,"CCDC11","No Change"
"NM_145021",0.85895159655622,0.0660313087424745,0.00734090795626946,-0.00734090795626935,"MARCH8","No Change"
"NM_145025",0.951324425841917,0.0216713523311677,0.0051090606580785,-0.00510906065807852,"AKD1","No Change"
"NM_145028",0.631385358472019,0.199705493410758,-0.128590681832917,0.128590681832917,"ARMC12","No Change"
"NM_145029",0.849459331589036,0.0708574084244281,0.00894895672748278,-0.00894895672748282,"C6orf136","No Change"
"NM_145030",0.897991686209125,0.046727684101309,-0.00576848045961224,0.00576848045961201,"PPP1R35","No Change"
"NM_145032",0.588408663394534,0.230320941592464,0.16855581362377,-0.16855581362377,"FBXL13","No Change"
"NM_145034",0.0159860785239562,1.79625805809721,-0.194858293582066,0.194858293582066,"TOR1AIP2","Upregulated in Normoxic"
"NM_145037",0.000646129658085712,3.18968032389196,-0.363117446330186,0.363117446330186,"FAM55C","Upregulated in Normoxic"
"NM_145040",0.0102135492793028,1.99082331133565,0.401523864964303,-0.401523864964303,"PRKCDBP","Upregulated in Hypoxia"
"NM_145041",0.0113927831757692,1.94337016791158,0.424879140817929,-0.424879140817929,"TMEM106A","Upregulated in Hypoxia"
"NM_145043",0.81077511318483,0.0910995904827023,-0.0151838258679436,0.0151838258679435,"NEIL2","No Change"
"NM_145044",0.0919277226373053,1.03655349870307,0.221405288187509,-0.221405288187509,"ZNF501","No Change"
"NM_145045",0.103954666272911,0.983156011468709,-0.463705858510313,0.463705858510313,"CCDC151","No Change"
"NM_145047",0.451879078718354,0.344977765346168,0.0999500764818621,-0.0999500764818621,"OSCP1","No Change"
"NM_145049",0.635002897649486,0.197224292928007,0.0146561934580151,-0.014656193458015,"UBLCP1","No Change"
"NM_145055",0.110976930573723,0.954767291175566,-0.145141900512424,0.145141900512424,"C18orf25","No Change"
"NM_145056",0.718833139007076,0.143371909642978,0.0397483636002745,-0.0397483636002746,"DACT3","No Change"
"NM_145057",0.668979492231572,0.174587195456657,0.18206032730123,-0.18206032730123,"CDC42EP5","No Change"
"NM_145058",0.10093886219988,0.995941595016427,-0.0969291777364332,0.0969291777364333,"RILPL2","No Change"
"NM_145059",0.286012856650075,0.543614444330093,-0.0748220979898407,0.0748220979898408,"FUK","No Change"
"NM_145061",0.956705507664984,0.0192217258370799,-0.00273496772123874,0.00273496772123889,"SKA3","No Change"
"NM_145062",0.31971968243592,0.495230627068343,-0.0992952043377751,0.0992952043377752,"ZUFSP","No Change"
"NM_145063",0.0354436350258186,1.45046174415804,-0.058535210969754,0.0585352109697538,"C6orf130","Upregulated in Normoxic"
"NM_145064",0.469688664450681,0.32818992103013,0.160587136862976,-0.160587136862976,"STAC3","No Change"
"NM_145068",0.344697836166175,0.462561442858486,-0.259531557749495,0.259531557749495,"TRPV3","No Change"
"NM_145080",0.468062586011128,0.329696072263511,0.029294306794038,-0.0292943067940381,"NSMCE1","No Change"
"NM_145102",0.793238369474953,0.100596286841643,-0.00949591137386343,0.00949591137386333,"ZKSCAN5","No Change"
"NM_145109",0.14613748827412,0.835238361326807,0.0463358357227443,-0.046335835722744,"MAP2K3","No Change"
"NM_145111",0.847005785865933,0.0721136230092394,0.0124440996327948,-0.0124440996327947,"FAM200A","No Change"
"NM_145113",0.0387234816650276,1.41202560177863,-0.106511709286308,0.106511709286308,"MAX","Upregulated in Normoxic"
"NM_145114",0.466977188929476,0.330704333489593,-0.0770353836664061,0.0770353836664062,"MAX","No Change"
"NM_145115",0.0623242957050369,1.20534262053609,-0.109555085789216,0.109555085789216,"ZNF498","No Change"
"NM_145116",0.200081939305038,0.698792111834355,-0.370562870138239,0.370562870138239,"MAX","No Change"
"NM_145119",0.995333905349155,0.00203120174266856,-0.000232993385662962,0.000232993385662883,"PJA1","No Change"
"NM_145159",0.157761123457741,0.802000009668582,-0.117389338363713,0.117389338363713,"JAG2","No Change"
"NM_145160",0.753856893205144,0.122711089660807,-0.0160039590214635,0.0160039590214635,"MAP2K5","No Change"
"NM_145166",0.0154262572694592,1.81173943002167,-0.275416157529803,0.275416157529803,"ZBTB47","Upregulated in Normoxic"
"NM_145167",0.781886775765507,0.106856132132489,-0.0194364794644098,0.0194364794644098,"PIGM","No Change"
"NM_145168",0.847878501061224,0.0716663766337697,0.0254464118329057,-0.0254464118329057,"SDR42E1","No Change"
"NM_145169",0.00321677750035956,2.49257897755245,-0.0865785659907281,0.0865785659907281,"SFT2D1","Upregulated in Normoxic"
"NM_145170",0.0070858525978264,2.14960788624169,-0.352758525040637,0.352758525040637,"TTC18","Upregulated in Normoxic"
"NM_145173",0.972123030906121,0.0122787677256166,-0.00257394366382629,0.00257394366382638,"DIRAS1","No Change"
"NM_145174",0.331070991717291,0.480078870256736,-0.353485508058165,0.353485508058165,"DNAJB7","No Change"
"NM_145175",0.6322705331879,0.199097057902259,-0.166050867930683,0.166050867930683,"FAM84A","No Change"
"NM_145176",0.337806279649803,0.47133228137274,-0.176094554174529,0.176094554174529,"SLC2A12","No Change"
"NM_145177",0.160405169997995,0.794781638137788,-0.227020441475858,0.227020441475858,"DHRSX","No Change"
"NM_145185",0.843434845321863,0.0739484606861079,-0.00550321695718624,0.0055032169571864,"MAP2K7","No Change"
"NM_145206",0.0194258927627028,1.71161901304154,-0.127680537707577,0.127680537707577,"VTI1A","Upregulated in Normoxic"
"NM_145207",0.0709330619964699,1.14915129237947,-0.155438667542232,0.155438667542232,"SPATA5","No Change"
"NM_145212",0.00145417017080294,2.83738476822506,-0.262682142362165,0.262682142362165,"MRPL30","Upregulated in Normoxic"
"NM_145214",0.52548913744779,0.279436256981586,0.0261471911552488,-0.0261471911552488,"TRIM11","No Change"
"NM_145230",0.304476709224364,0.516445922874129,-0.0362051505036856,0.0362051505036857,"ATP6V0E2","No Change"
"NM_145232",0.000231399627816983,3.63563734390268,-0.51382157341662,0.51382157341662,"CTU1","Upregulated in Normoxic"
"NM_145233",0.690923958601484,0.160569747382668,0.0604160541647152,-0.0604160541647152,"ZNF625","No Change"
"NM_145235",0.604037152344942,0.218936348527576,-0.164935326463893,0.164935326463893,"FANK1","No Change"
"NM_145236",0.943572435037194,0.0252247548213088,-0.00912138996854829,0.00912138996854842,"B3GNT7","No Change"
"NM_145238",0.902032284891763,0.0447779182236671,0.0174253029182439,-0.0174253029182439,"ZSCAN20","No Change"
"NM_145239",0.511335494297595,0.291294059722988,-0.0840696732148854,0.0840696732148853,"PRRT2","No Change"
"NM_145241",0.858882582812392,0.0660662041805745,-0.023435798633917,0.0234357986339169,"WDR31","No Change"
"NM_145243",0.864567540484139,0.0632010737448267,-0.0144813767047317,0.0144813767047318,"OMA1","No Change"
"NM_145244",0.056477612725575,1.24812366893255,-0.335378050101193,0.335378050101193,"DDIT4L","No Change"
"NM_145245",0.44353082066062,0.353076195950047,0.0368145304960426,-0.0368145304960427,"EVI5L","No Change"
"NM_145246",0.00678051370644924,2.168737401793,-0.466021427997649,0.466021427997649,"FRA10AC1","Upregulated in Normoxic"
"NM_145247",0.680249222617623,0.167331945855547,0.0358236637742635,-0.0358236637742637,"SFR1","No Change"
"NM_145249",0.942437984937146,0.0257472179770236,0.00523080632476289,-0.0052308063247628,"IFI27L1","No Change"
